5191,438,LONG_PROP_2,,decimal,NULL,1,0,QRTZ_SIMPROP_TRIGGERS LONG_PROP_2 decimal,a4c5a08d-3e09-4e42-a404-70906f525c72,2026-08-11 16:47:02.6349061,NULL
5192,438,STR_PROP_1,,varchar,255,1,0,QRTZ_SIMPROP_TRIGGERS STR_PROP_1 varchar,e64c3d58-a7d2-4d7f-9b27-b56b0ed0fab9,2026-08-11 16:47:02.6349087,NULL
5193,438,STR_PROP_2,,varchar,255,1,0,QRTZ_SIMPROP_TRIGGERS STR_PROP_2 varchar,1b8e8b37-c632-4e7b-a4da-8fa51e4b35c1,2026-08-11 16:47:02.6349110,NULL
5194,438,STR_PROP_3,,varchar,255,1,0,QRTZ_SIMPROP_TRIGGERS STR_PROP_3 varchar,80f2a90a-522c-4069-bcfd-a1c38483f140,2026-08-11 16:47:02.6349135,NULL
5195,439,SCHED_NAME,,varchar,255,0,1,QRTZ_TRIGGERS SCHED_NAME varchar,0c5c261c-bd4a-4b73-887b-48a00efbd500,2026-08-11 16:47:02.6350253,NULL
5196,439,TRIGGER_GROUP,,varchar,255,0,1,QRTZ_TRIGGERS TRIGGER_GROUP varchar,b6ffd036-33fc-4870-9060-7299db63ca6e,2026-08-11 16:47:02.6350298,NULL
5197,439,TRIGGER_NAME,,varchar,255,0,1,QRTZ_TRIGGERS TRIGGER_NAME varchar,94a2158a-6651-4306-81d0-4088fd523925,2026-08-11 16:47:02.6350323,NULL
5198,439,APPOINT_ID,,varchar,255,1,0,QRTZ_TRIGGERS APPOINT_ID varchar,638ba66f-7e85-4abe-96d9-925e709f99a9,2026-08-11 16:47:02.6350345,NULL
5199,439,CALENDAR_NAME,,varchar,255,1,0,QRTZ_TRIGGERS CALENDAR_NAME varchar,cb66676e-1a3e-43de-9bd6-cbd27ba2df35,2026-08-11 16:47:02.6350368,NULL
5200,439,DESCRIPTION,,varchar,255,1,0,QRTZ_TRIGGERS DESCRIPTION varchar,9e8872b4-3731-44a9-9d61-fd406e17cdfb,2026-08-11 16:47:02.6350391,NULL
5201,439,END_TIME,,decimal,NULL,0,0,QRTZ_TRIGGERS END_TIME decimal,06309ccf-32a0-4e27-9dfd-cd240c7f41a4,2026-08-11 16:47:02.6350415,NULL
5202,439,JOB_DATA,,longblob,4294967295,1,0,QRTZ_TRIGGERS JOB_DATA longblob,6e8354ad-3592-43ab-aa85-2eca66c28914,2026-08-11 16:47:02.6350441,NULL
5203,439,JOB_GROUP,,varchar,255,0,0,QRTZ_TRIGGERS JOB_GROUP varchar,32a6d9fe-2b0a-4539-a40f-cd6125476a9a,2026-08-11 16:47:02.6350465,NULL
5204,439,JOB_NAME,,varchar,255,0,0,QRTZ_TRIGGERS JOB_NAME varchar,6acc1315-8e2c-4583-9de7-57b6a9038010,2026-08-11 16:47:02.6350490,NULL
5205,439,MISFIRE_INSTR,,int,NULL,1,0,QRTZ_TRIGGERS MISFIRE_INSTR int,d1c17d5d-0a0e-4a7b-827e-f381d54002a0,2026-08-11 16:47:02.6350513,NULL
5206,439,NEXT_FIRE_TIME,,decimal,NULL,1,0,QRTZ_TRIGGERS NEXT_FIRE_TIME decimal,2d65fe87-12bd-4066-ac23-5b165aa0b119,2026-08-11 16:47:02.6350555,NULL
5207,439,PREV_FIRE_TIME,,decimal,NULL,1,0,QRTZ_TRIGGERS PREV_FIRE_TIME decimal,49f40dce-04dc-4772-8af6-21ca2f023a0f,2026-08-11 16:47:02.6350585,NULL
5208,439,PRIORITY,,int,NULL,1,0,QRTZ_TRIGGERS PRIORITY int,b13bccef-9e7f-46c4-859d-38b57accef3a,2026-08-11 16:47:02.6350609,NULL
5209,439,START_TIME,,decimal,NULL,0,0,QRTZ_TRIGGERS START_TIME decimal,fe8a97be-3ac0-4fba-adef-68a7790f7722,2026-08-11 16:47:02.6350635,NULL
5210,439,TRIGGER_STATE,,varchar,255,0,0,QRTZ_TRIGGERS TRIGGER_STATE varchar,2b7f7d36-d217-4694-8038-e96ea2f8ab8a,2026-08-11 16:47:02.6350659,NULL
5211,439,TRIGGER_TYPE,,varchar,255,0,0,QRTZ_TRIGGERS TRIGGER_TYPE varchar,789344d5-c3ad-4159-8901-2383678f33f6,2026-08-11 16:47:02.6350680,NULL
5212,440,id,,varchar,255,0,1,updaterec id varchar,6d553aa9-aeb4-47fc-b92f-8c3b1e6934e5,2026-08-11 16:47:02.6351724,NULL
5213,440,is_segment,,int,NULL,0,0,updaterec is_segment int,f4c30f8e-e10c-40ce-a085-7698ef452e42,2026-08-11 16:47:02.6351769,NULL
5214,440,key_class,,varchar,255,0,0,updaterec key_class varchar,df04ba12-d5d9-4f76-9d6c-9f5a726019df,2026-08-11 16:47:02.6351793,NULL
5215,440,entity_key,,varchar,4000,0,0,updaterec entity_key varchar,6a05fda1-e0bc-47bb-bbe2-c66add881f42,2026-08-11 16:47:02.6351834,NULL
5216,440,namespace,,varchar,255,0,0,updaterec namespace varchar,af5a6e2f-9b2f-4653-a3f2-9bae77f3666d,2026-08-11 16:47:02.6351859,NULL
5217,440,segment_length,,int,NULL,0,0,updaterec segment_length int,799f512f-16a3-4956-bb24-b6c4ac30206c,2026-08-11 16:47:02.6351886,NULL
5218,440,value_class,,varchar,255,0,0,updaterec value_class varchar,34bef0db-6fa5-4e71-8407-c16c6705330d,2026-08-11 16:47:02.6351908,NULL
5219,440,entity_value,,longtext,4294967295,0,0,updaterec entity_value longtext,ab4418d6-e820-46b6-8d87-04780922221e,2026-08-11 16:47:02.6351929,NULL
5220,440,values_index,,longtext,4294967295,1,0,updaterec values_index longtext,a378c450-6c45-4700-8766-d5fd58a9103f,2026-08-11 16:47:02.6351951,NULL
5221,440,values_length,,int,NULL,0,0,updaterec values_length int,4ff8d2da-fffc-464f-8948-3902a131261f,2026-08-11 16:47:02.6351973,NULL
5222,441,id,主键,bigint,NULL,0,1,wms_check_order id 主键 bigint,31c60f6c-1829-4f4f-8031-584139a1ef0a,2026-08-11 16:47:02.6353073,NULL
5223,441,code,编码,varchar,30,0,0,wms_check_order code 编码 varchar,a5f8f895-c811-47a4-92eb-cdc7c902326b,2026-08-11 16:47:02.6353150,NULL
5224,441,name,名称,varchar,255,0,0,wms_check_order name 名称 varchar,abe090a5-f85a-4c46-83a8-922fda6b531a,2026-08-11 16:47:02.6353176,NULL
5225,441,type,类型,bigint,NULL,1,0,wms_check_order type 类型 bigint,5da79620-0860-4e5c-b44f-12891695e185,2026-08-11 16:47:02.6353201,NULL
5226,441,status,状态 0-已创建 1-执行中 2-已完成 3-已关闭 4-已归档,tinyint,NULL,1,0,wms_check_order status 状态 0-已创建 1-执行中 2-已完成 3-已关闭 4-已归档 tinyint,aa966571-4a81-48cd-acf0-81dc82e0a48a,2026-08-11 16:47:02.6353248,NULL
5227,441,post,盘点岗位,int,NULL,0,0,wms_check_order post 盘点岗位 int,a652951d-5974-4514-a73c-a50826c02e2d,2026-08-11 16:47:02.6353278,NULL
5228,441,check_time,盘点开始时间,datetime,NULL,0,0,wms_check_order check_time 盘点开始时间 datetime,43be8eb4-fcaf-4d5d-a2fe-f9aafe559d59,2026-08-11 16:47:02.6353304,NULL
5229,441,check_scope,盘点范围（0：仓库 1：货架 2：物料分类 3：物料）,tinyint,NULL,0,0,wms_check_order check_scope 盘点范围（0：仓库 1：货架 2：物料分类 3：物料） tinyint,0a63affe-f0e3-4674-933a-95b15aa24028,2026-08-11 16:47:02.6353331,NULL
5230,441,check_area,盘点区域,json,NULL,1,0,wms_check_order check_area 盘点区域 json,63b8d68e-edbc-49a8-a4cf-a35f1b4727a4,2026-08-11 16:47:02.6353354,NULL
5231,441,note,备注,varchar,255,1,0,wms_check_order note 备注 varchar,60bf2d7c-07df-4bed-964b-e6ce5dd2c2ca,2026-08-11 16:47:02.6353382,NULL
5232,441,create_by,创建人id,bigint,NULL,1,0,wms_check_order create_by 创建人id bigint,61df4c59-1f5b-42fa-8fd2-0f4b35cbd25a,2026-08-11 16:47:02.6353407,NULL
5233,441,create_name,创建人名称,varchar,255,1,0,wms_check_order create_name 创建人名称 varchar,1df30b1c-bdc4-4f7c-b427-586f0e96925c,2026-08-11 16:47:02.6353433,NULL
5234,441,create_time,创建时间,datetime,NULL,1,0,wms_check_order create_time 创建时间 datetime,82897306-1a89-4e2b-9675-67068c48e006,2026-08-11 16:47:02.6353459,NULL
5235,441,update_by,更新人id,bigint,NULL,1,0,wms_check_order update_by 更新人id bigint,59ee282f-205d-4f3d-b298-e8c929ec624f,2026-08-11 16:47:02.6353485,NULL
5236,441,update_name,更新人名称,varchar,255,1,0,wms_check_order update_name 更新人名称 varchar,e37eceb9-0b84-4d95-b844-d0fccf193599,2026-08-11 16:47:02.6353512,NULL
5237,441,update_time,更新人时间,datetime,NULL,1,0,wms_check_order update_time 更新人时间 datetime,ad66b489-cad1-4412-a5c6-70342ebf71a0,2026-08-11 16:47:02.6353541,NULL
5238,441,del_flag,是否删除标识：0否 1是,tinyint,NULL,1,0,wms_check_order del_flag 是否删除标识：0否 1是 tinyint,9032a61a-c767-4f0e-a45e-7f7d11f9061b,2026-08-11 16:47:02.6353569,NULL
5239,441,warehouse_id,仓库id,bigint,NULL,1,0,wms_check_order warehouse_id 仓库id bigint,5a3bbd0f-8477-4da4-b37f-26fde6556143,2026-08-11 16:47:02.6353596,NULL
5240,441,warehouse_name,仓库名称,varchar,255,1,0,wms_check_order warehouse_name 仓库名称 varchar,cf191b50-79fa-4920-97f9-dbec352e26dc,2026-08-11 16:47:02.6353623,NULL
5241,442,id,,bigint,NULL,0,1,wms_check_order_info id bigint,a41c528a-472b-406c-9304-e7b9b0fa8851,2026-08-11 16:47:02.6354774,NULL
5242,442,warehouse,仓库,int,NULL,1,0,wms_check_order_info warehouse 仓库 int,0186e287-237b-44c4-827f-a8cc8bc2a4e0,2026-08-11 16:47:02.6354819,NULL
5243,442,shelf,货架,int,NULL,1,0,wms_check_order_info shelf 货架 int,46ca0a8b-3d30-4e20-954f-13d593f41e94,2026-08-11 16:47:02.6354848,NULL
5244,442,material_id,物料id,bigint,NULL,1,0,wms_check_order_info material_id 物料id bigint,832b8cbe-85a8-400a-98b3-6fd055728c46,2026-08-11 16:47:02.6354872,NULL
5245,442,quantity,数量,decimal,NULL,1,0,wms_check_order_info quantity 数量 decimal,8e1fd913-275d-4a67-9726-bcd88fce8f25,2026-08-11 16:47:02.6354897,NULL
5246,442,batch,批次,varchar,50,1,0,wms_check_order_info batch 批次 varchar,ecd46d78-fb5c-40cd-80c4-687c5b8b5e6a,2026-08-11 16:47:02.6354924,NULL
5247,442,case_no,箱号,varchar,50,1,0,wms_check_order_info case_no 箱号 varchar,9cb213b5-e1e6-4d0d-90c3-60219ce01d41,2026-08-11 16:47:02.6354948,NULL
5248,442,unit_id,单位id,bigint,NULL,1,0,wms_check_order_info unit_id 单位id bigint,74ba5fed-a5c4-45fe-b007-9802ef7e751d,2026-08-11 16:47:02.6354970,NULL
5249,442,unit,单位,varchar,50,1,0,wms_check_order_info unit 单位 varchar,2d274df9-fd30-48ed-911c-e2aaab0b6e0f,2026-08-11 16:47:02.6354993,NULL
5250,442,result,结果,decimal,NULL,1,0,wms_check_order_info result 结果 decimal,d6fb1801-e73b-4dc7-aabe-f07f222a9242,2026-08-11 16:47:02.6355043,NULL
5251,442,difference,差额,decimal,NULL,1,0,wms_check_order_info difference 差额 decimal,ae8b70b7-e912-41d2-bb3e-f8574f05dda2,2026-08-11 16:47:02.6355070,NULL
5252,442,check_by,盘点人id,bigint,NULL,1,0,wms_check_order_info check_by 盘点人id bigint,b1a34804-7105-46e8-ac6c-adb16ce8f8e8,2026-08-11 16:47:02.6355113,NULL
5253,442,check_name,盘点人名称,varchar,255,1,0,wms_check_order_info check_name 盘点人名称 varchar,680e93cd-ae64-472d-b6dc-c0be018cef54,2026-08-11 16:47:02.6355140,NULL
5254,442,check_time,盘点时间,datetime,NULL,1,0,wms_check_order_info check_time 盘点时间 datetime,489405c3-5d75-43bb-8570-85616b58f0c9,2026-08-11 16:47:02.6355166,NULL
5255,442,note,备注,varchar,255,1,0,wms_check_order_info note 备注 varchar,ccb88807-435c-49a3-b15c-77b453977dce,2026-08-11 16:47:02.6355192,NULL
5256,442,status,状态（0：未执行 1：已执行）,tinyint,NULL,1,0,wms_check_order_info status 状态（0：未执行 1：已执行） tinyint,65ba7a38-8fa9-4c83-9cc0-5f469e4cb2f4,2026-08-11 16:47:02.6355218,NULL
5257,442,check_order_id,盘点单id,bigint,NULL,1,0,wms_check_order_info check_order_id 盘点单id bigint,fef786c8-0c5b-4079-aa09-4f324187a1c2,2026-08-11 16:47:02.6355243,NULL
5258,442,create_by,创建人id,bigint,NULL,1,0,wms_check_order_info create_by 创建人id bigint,206f9c20-098c-43d4-b8f7-383ab194cf37,2026-08-11 16:47:02.6355274,NULL
5259,442,create_name,创建人名称,varchar,255,1,0,wms_check_order_info create_name 创建人名称 varchar,3e87c9d8-6b49-4d3d-9ae5-4b54ef78d6e4,2026-08-11 16:47:02.6355299,NULL
5260,442,create_time,创建时间,datetime,NULL,1,0,wms_check_order_info create_time 创建时间 datetime,e699953b-1d10-4d6e-a4a4-46a5d0c57091,2026-08-11 16:47:02.6355328,NULL
5261,442,update_by,更新人id,bigint,NULL,1,0,wms_check_order_info update_by 更新人id bigint,c9e65a23-6d30-467a-9105-e06ab0a07530,2026-08-11 16:47:02.6355354,NULL
5262,442,update_name,更新人名称,varchar,255,1,0,wms_check_order_info update_name 更新人名称 varchar,afc5d20d-787d-451d-a172-87066eb452be,2026-08-11 16:47:02.6355382,NULL
5263,442,update_time,更新人时间,datetime,NULL,1,0,wms_check_order_info update_time 更新人时间 datetime,abb1992f-e6dc-4cd9-b89c-4b39bf2f0676,2026-08-11 16:47:02.6355410,NULL
5264,442,del_flag,是否删除标识：0否 1是,tinyint,NULL,1,0,wms_check_order_info del_flag 是否删除标识：0否 1是 tinyint,5a19b850-5d7d-4a3e-935a-2827f1afe1fc,2026-08-11 16:47:02.6355436,NULL
5265,443,id,主键,bigint,NULL,0,1,wms_check_order_scan_info id 主键 bigint,0f3a0e43-7550-4cf4-8e14-4746361e2a68,2026-08-11 16:47:02.6356734,NULL
5266,443,material_id,物料id,bigint,NULL,1,0,wms_check_order_scan_info material_id 物料id bigint,a02b1a8b-f2d4-449b-966d-62131e1e020e,2026-08-11 16:47:02.6356782,NULL
5267,443,material_code,物料code,varchar,255,1,0,wms_check_order_scan_info material_code 物料code varchar,0ab4d436-b4b9-4edd-9f53-b705cf7a42a3,2026-08-11 16:47:02.6356810,NULL
5268,443,material_name,物料名称,varchar,255,1,0,wms_check_order_scan_info material_name 物料名称 varchar,0d57f2e9-87ad-4622-8985-077e11658102,2026-08-11 16:47:02.6356835,NULL
5269,443,quantity,数量,decimal,NULL,1,0,wms_check_order_scan_info quantity 数量 decimal,32f49b2c-ec75-468b-b8ec-23e0d40e3ca1,2026-08-11 16:47:02.6356859,NULL
5270,443,unit_id,单位id,bigint,NULL,1,0,wms_check_order_scan_info unit_id 单位id bigint,d3dd9dd7-3c2d-4ab1-aec5-303145eb74a0,2026-08-11 16:47:02.6356885,NULL
